id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,623736.431671,217.64699998311698,0,4,0.35602782338844585,0.6358627180332295,0.21099631788329615,0.9986404313899013,pupil,-48.868555763906684,-27.487314509577804,191.01834494849587,623736.431671 623736.4364115 623736.4396764999 623736.4429395 623736.4493345 623736.4557135 623736.458276 623736.4607599999 623736.463945 623736.4680575 623736.4723535 623736.476103 623736.47974 623736.482933 623736.4889825 623736.4950255 623736.4975235 623736.500403 623736.5129245 623736.5208715 623736.5266525 623736.5329215 623736.5369225 623736.5413355001 623736.544975 623736.5488255001 623736.5517985 623736.555768 623736.5578115 623736.5609704999 623736.565126 623736.5696274999 623736.5737099999 623736.577192 623736.580962 623736.5850445 623736.5893445 623736.594028 623736.5979879999 623736.6012909999 623736.605092 623736.6090465 623736.6131785 623736.617797 623736.6217245001 623736.6254785 623736.629857 623736.634006 623736.63754 623736.6409974999 623736.6452045001 623736.649318
1,623736.653326,183.0820000031963,4,10,0.35768356415990904,0.6268786718127866,1.3364079326518716,0.9986295380951176,pupil,-48.47464283916521,-25.94379138342752,191.78217931245698,623736.653326 623736.6580025 623736.6617749999 623736.6649835 623736.6689995 623736.6730585 623736.67735 623736.682615 623736.6862329999 623736.6889434999 623736.6929945 623736.697048 623736.7015424999 623736.706378 623736.7100805 623736.715709 623736.720143 623736.724087 623736.7279435 623736.7314505 623736.7349469999 623736.738938 623736.742919 623736.7471735 623736.7514245 623736.7555145 623736.759603 623736.763699 623736.7678245 623736.771415 623736.7749745 623736.779012 623736.783049 623736.787006 623736.790963 623736.7950190001 623736.799075 623736.804115 623736.809155 623736.8127669999 623736.825062 623736.836408
2,623736.9298465,215.18899989314377,13,19,0.35065867239838455,0.6098877728161548,0.28910168575717404,0.998930599904339,pupil,-50.2663729046361,-22.737724977656313,190.23130251122285,623736.9298465 623737.0206205 623737.0240364999 623737.0274149999 623737.0305379999 623737.0342985 623737.0375999999 623737.0439515 623737.048577 623737.052893 623737.060026 623737.0686959999 623737.0723335 623737.076276 623737.0782465 623737.081138 623737.0883785 623737.0926655 623737.096566 623737.0984255 623737.1029575 623737.1075319999 623737.1100955 623737.1133689999 623737.117206 623737.120994 623737.1253505 623737.1303115 623737.133914 623737.1369115 623737.1409195 623737.1450354999
3,623737.2566344999,217.06100006122142,22,29,0.5419687283855684,0.640238096550919,0.5506908336960269,0.9631845026162368,pupil,8.923368045486553,-31.259566011394153,217.1494237756845,623737.2566344999 623737.265409 623737.2726425 623737.2760429999 623737.2809309999 623737.2857064999 623737.291445 623737.2940855001 623737.2980755 623737.3010110001 623737.3053194999 623737.3075855 623737.3138039999 623737.3186115 623737.3240305 623737.3281225001 623737.331188 623737.340366 623737.3503665 623737.3552504999 623737.3605005 623737.3651075 623737.3671905 623737.369967 623737.372468 623737.381396 623737.3888975 623737.3904705 623737.3937184999 623737.3954795 623737.401358 623737.4072165 623737.413452 623737.418511 623737.422453 623737.4267185 623737.42927 623737.4332655 623737.4356994999 623737.4428195 623737.446195 623737.4502874999 623737.4533215 623737.4578974999 623737.4635744999 623737.4736954999
4,623737.477948,157.12699992582202,29,34,0.5380292051069212,0.6460745115384388,0.7239101048314672,0.9983287869598402,pupil,7.640655446406975,-32.60169607056217,218.3494104404399,623737.477948 623737.4828379999 623737.4860455 623737.4874249999 623737.4906535 623737.4945355 623737.497417 623737.5014500001 623737.505445 623737.5091309999 623737.5151575 623737.5205925 623737.5232289999 623737.525794 623737.529905 623737.5338485 623737.545145 623737.55219 623737.5543315 623737.558563 623737.5623615 623737.5649659999 623737.5700129999 623737.577457 623737.5792745 623737.5827794999 623737.5845845 623737.5882339999 623737.591307 623737.596159 623737.6013755 623737.6085145001 623737.6133709999 623737.6178255 623737.6221385 623737.62436 623737.628638 623737.632495 623737.6350749999
5,623737.7558464999,217.67050004564226,37,44,0.7261873615446196,0.3378229858393216,0.9103740149640823,0.9760135570083763,pupil,82.90102134937449,33.15046259933088,241.180200212628,623737.7558464999 623737.7597705 623737.7646154999 623737.7676174999 623737.771726 623737.774506 623737.7764025 623737.7804815 623737.783886 623737.7886010001 623737.7950655001 623737.8010519999 623737.8055204999 623737.8081324999 623737.811643 623737.814734 623737.816913 623737.8208385 623737.8246705 623737.8284885 623737.8313729999 623737.8357255 623737.8395915 623737.844368 623737.8486484999 623737.856746 623737.8609225 623737.8666564999 623737.8710685 623737.8744795 623737.877775 623737.8812375 623737.8849599999 623737.887682 623737.8916094999 623737.8955234999 623737.899242 623737.9034124999 623737.909922 623737.9138775 623737.91821 623737.9244625 623737.929568 623737.9329855 623737.9360545 623737.9378465 623737.940967 623737.9453355 623737.950049 623737.9538245 623737.957668 623737.962531 623737.9665685 623737.96968 623737.973517
6,623737.977617,174.37899997457862,44,49,0.7115484517244771,0.347376884140854,1.273264206190292,0.9285297926692766,pupil,77.69919886495394,31.168821777941464,244.7548604449576,623737.977617 623737.9811585 623737.985353 623737.9906949999 623737.9946745 623738.00058 623738.0050915 623738.008652 623738.0119075 623738.0156115 623738.017989 623738.0211735 623738.0255054999 623738.0304715 623738.034167 623738.0374515 623738.0414215 623738.045239 623738.0500795001 623738.058572 623738.0642935 623738.0677944999 623738.072535 623738.0776015 623738.0812969999 623738.08303 623738.085828 623738.091394 623738.095496 623738.0998869999 623738.102182 623738.108331 623738.113014 623738.1207564999 623738.1264645001 623738.1289775 623738.132294 623738.1356315 623738.1377155 623738.14472 623738.151996
7,623738.2171489999,217.95399999246,51,58,0.5791478572540788,0.655345208478581,0.9937559129653286,0.9977413093534956,pupil,21.471012709492335,-34.18943425991231,215.71523700940037,623738.2171489999 623738.2208275 623738.2246099999 623738.227594 623738.2321959999 623738.245209 623738.250035 623738.255412 623738.261089 623738.2628925 623738.266305 623738.2700735 623738.274296 623738.2780885 623738.2818595 623738.2859515001 623738.2918405 623738.3009985 623738.3038834999 623738.3072625 623738.3097679999 623738.3137914999 623738.3166245 623738.32059 623738.3248594999 623738.3298945 623738.3330725001 623738.336153 623738.3389910001 623738.3461259999 623738.3554525 623738.35814 623738.3607975 623738.3644534999 623738.3691585 623738.3732105 623738.3790475 623738.38158 623738.3880255 623738.393196 623738.39589 623738.3982865 623738.4020595 623738.406948 623738.410959 623738.4174639999 623738.425051 623738.4283295 623738.430816 623738.433193 623738.4351029999
8,623738.4389565,139.84550000168383,58,62,0.5814765375013065,0.6377105394422554,0.9471904181566672,0.9981724640011727,pupil,22.329415120412655,-30.81236219034885,216.79746364630432,623738.4389565 623738.444244 623738.447524 623738.4509960001 623738.4546795001 623738.4569550001 623738.461398 623738.467663 623738.471633 623738.4760805 623738.4823905 623738.4873535 623738.489634 623738.493007 623738.4957035 623738.4999444999 623738.5019125 623738.5059624999 623738.5098745 623738.514419 623738.5204585 623738.523534 623738.5276945 623738.5296344999 623738.5334345 623738.5408399999 623738.5494029999 623738.5562295 623738.5598635 623738.56311 623738.5673229999 623738.5715290001 623738.575773 623738.578802
9,623738.5960565,212.84050005488098,63,69,0.542057215847431,0.6279665333950984,1.338033863859564,0.9989509538127962,pupil,8.730157078065965,-28.103341453501805,211.83576316354998,623738.5960565 623738.591929 623738.5874574999 623738.5818739999 623738.6611835 623738.665234 623738.66863 623738.6710685 623738.676875 623738.6825989999 623738.6871465 623738.692404 623738.6970345 623738.7002645 623738.704809 623738.707439 623738.713033 623738.7146025 623738.7183175 623738.7214845 623738.7263720001 623738.7291015 623738.732046 623738.735329 623738.7438065 623738.7509689999 623738.7557415 623738.759677 623738.7621675 623738.7662195 623738.769141 623738.7729034999 623738.7780924999 623738.7849995 623738.789248 623738.791245 623738.7944575 623738.7983724999 623738.8020625 623738.808897
