id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
885,843110.7229780001,161.15149995312095,2990,2992,0.5779225337552828,0.18235328421382785,1.4593548629343402,0.9327098161655957,pupil,26.86038422650104,75.65826921091171,270.7909451800697,843110.7229780001 843110.7294284999 843110.7432629999 843110.7584325001 843110.765507 843110.7731919999 843110.7775345 843110.784496 843110.791793 843110.796911 843110.8008675 843110.8066769999 843110.810431 843110.8209975 843110.828245 843110.8357215 843110.8486085 843110.8543984999 843110.8612899999 843110.8726355 843110.8784465 843110.8841295
886,843111.37399,85.59899998363107,2999,3000,0.1450648713925672,-0.04175928665506877,nan,0.037934591019376504,pupil,-75.37277001028569,92.28401620907799,186.86704555450365,843111.37399 843111.38757 843111.395696 843111.408838 843111.421114 843111.4339599999 843111.450378 843111.459589
887,843111.550324,163.65400003269315,3001,3004,0.6262784387412027,-0.08504373867272301,1.1212728762025854,0.12280005738560192,pupil,42.943399067770905,128.98221153406763,215.20199413430862,843111.550324 843111.536682 843111.510562 843111.48968 843111.471972 843111.605381 843111.621875 843111.636019 843111.646412 843111.669777 843111.682703 843111.713978
888,843111.842306,75.0620000762865,3006,3007,0.20124965291437766,0.07759330395170039,0.48552993257346716,0.04682375887411821,pupil,-125.917874409372,94.4616406065926,207.21432889816984,843111.842306 843111.858261 843111.874248 843111.893492 843111.909369 843111.917368
889,843112.054421,91.38400002848357,3009,3010,-0.00045515759543065154,0.11154971940820345,nan,0.049499052750043834,pupil,-131.9292626831708,57.70544949346809,175.54261274182153,843112.054421 843112.035347 843112.012571 843111.993354 843111.986473 843111.977371 843111.957792 843111.936874 843111.929492 843112.071012 843112.093369 843112.106277 843112.116714 843112.12932 843112.145805
890,843112.264673,91.59399999771267,3012,3013,0.8130512014397642,0.025667162427373436,nan,0.0,pupil,19.395422765470048,17.86964180651041,-13.009855353873448,843112.264673 843112.238796 843112.220097 843112.206719 843112.180992 843112.164517 843112.147949 843112.2831839999 843112.3011 843112.325312 843112.341199 843112.356267
891,843112.7407559999,83.18400010466576,3019,3020,0.37675645175206585,0.5368958464232718,1.4632080280695077,0.9960544976987421,pupil,-96.24120164678743,-22.559232680747552,437.2401373840462,843112.7407559999 843112.748592 843112.757365 843112.7660025 843112.780278 843112.7849580001 843112.792162 843112.798404 843112.8068285 843112.8116945 843112.8183195 843112.82394
892,843112.832809,217.84599998500198,3020,3022,0.3773917278150313,0.520174575345788,1.4198750113798702,0.9988212395392451,pupil,-96.37522720051552,-15.538262254173402,441.88436658028365,843112.832809 843112.8284080001 843112.9634685 843112.9756935 843112.9793575 843112.987938 843112.995915 843112.9998635 843113.0071655 843113.0161275 843113.0287804999 843113.0425725 843113.050655
893,843113.136163,132.1674999780953,3023,3024,0.5002378136562871,0.4655439468025133,0.518630426261853,0.9889548490595472,pupil,-10.193516820721012,6.326143980116914,431.3756238394454,843113.136163 843113.141568 843113.1511649999 843113.162615 843113.1675425 843113.1759935 843113.1815055 843113.1869815 843113.1930440001 843113.1981275 843113.2024584999 843113.21414 843113.2260585 843113.2348765 843113.241381 843113.2489105 843113.257855 843113.2683305
894,843113.357434,120.96799991559237,3026,3027,0.6618323410527149,0.5729737743179593,0.8712077206396369,0.9989003020692475,pupil,94.88291490705318,-34.53307546502167,410.79331310401506,843113.357434 843113.3648580001 843113.3749045 843113.379681 843113.3863204999 843113.3901515 843113.400965 843113.4111595 843113.4189375 843113.424565 843113.430315 843113.4402434999 843113.4440565 843113.451422 843113.4580325 843113.4619730001 843113.46636 843113.4742535 843113.4784019999
